FacultyID,Name,Experience
93009,Kristin Hanson,4
93010,Joseph Jacobs,8
93011,Daniel Herrera,12
93012,Robin Wyatt,11
93013,William Strong,12
93014,Heather Garcia,9
93015,Megan Watson,5
93016,Leslie Taylor,8
93017,Mr. William Martinez,8
93018,Joshua Walker,10
93019,Matthew Evans,7
93020,Elizabeth Golden,6
93021,Amy Rivera,2
93022,Carrie Russell,2
93023,Jacob Nguyen,4
93024,Michael Serrano,3
93025,Jonathan Hawkins,4
93026,Alexa Taylor,2
93027,Kenneth Brewer,9
93028,Mr. Christopher Moreno,8
93029,Christina Sexton,9
93030,Jonathan Lowe,5
93031,Eric Roth,4
93032,Stephanie Woodward,11
93033,Christine Becker,6
93034,John Wallace II,5
93035,Joseph Chapman,9
93036,Mr. Michael Martin,9
93037,Donald Love,5
93038,Laura Wells,8
93039,Virginia Ryan,6
93040,Timothy Hardy,3
93041,Amy Hendrix,11
93042,Mike Howard,2
93043,Robert Castaneda,3
93044,Mark Davis,11
93045,Stephen Ortega,10
93046,Jamie Fernandez,3
93047,Arthur Conway,4
93048,Willie Salinas,5
93049,Gary Randall,6
93050,Chad West,8
93051,Jasmine Mcconnell,3
93052,Marcus Powell,5
93053,Steven Powell,8
93054,Scott Santiago,10
93055,Rebecca Mccall,12
93056,Jennifer Stone,12
93057,Taylor Benjamin,5
93058,Miss Stephanie Barker,6
93059,Kristen Hart,4
93060,Kimberly Sullivan,2
93061,Jessica Page,2
93062,Robert Gregory,8
93063,John Moore,11
93064,Jessica Maddox,6
93065,Morgan Fleming,3
93066,Michaela Gomez,7
93067,Samuel Davis,9
93068,Samantha Bruce,11
93069,Scott Brown,11
93070,Dean Owens,2
93071,Abigail Montgomery,2
93072,Amanda Watts,8
93073,Jordan Johnson,12
93074,Lisa Hines,4
93075,Ian Phillips,2
93076,Stephanie Parsons,12
93077,Kenneth Moss,9
93078,Cathy Fletcher,9
93079,Kathryn Jackson,8
93080,Justin Acosta,3
93081,Rachel Leonard,6
93082,Chelsey Wall,10
93083,Krystal Yang,10
93084,Traci Morgan,2
93085,Kimberly Baldwin,10
93086,Miguel Rivera Jr.,6
93087,Miranda Holt,3
93088,Cristina Spencer,12
93089,Anthony Miller,2
93090,John Nichols,12
93091,Joanna Walker,9
93092,Kevin Craig,6
93093,John Lester,4
93094,Joanna Arnold,5
93095,Kyle Carroll,5
93096,Samantha Russell,7
93097,Devin Chandler MD,3
93098,Leah Barron,2
93099,Michael Hill,7
93100,Michael Ingram,6
93101,Jacqueline Carpenter,6
93102,Benjamin Campbell,8
93103,Gary Mcmillan DVM,11
93104,Joseph Peterson,5
93105,Jenna Webb,8
93106,Kayla Smith,11
93107,Erica Jones,9
93108,Alison Johnson,10
93109,Duane Sandoval,4
93110,Christopher Hamilton,7
93111,Brittany Jennings,2
93112,Juan Brown,3
93113,Alicia Bryant,12
93114,Robert Smith,11
93115,Pedro Sanford,3
93116,Sarah Oliver,10
93117,Dana Berry,9
93118,Kerry Lee,7
93119,Christopher Smith,10
93120,Christopher Dougherty,3
93121,Zachary Frank,12
93122,Morgan Martin,10
93123,Kathleen Butler,6
93124,Luis Pearson,2
93125,Nichole Stone,2
93126,Peter Wilson,12
93127,Michael Franco,8
93128,Cathy Jefferson,2
93129,Rebecca Fuller,8
93130,Kyle Ortega,4
93131,Mark Young,4
93132,Scott Martinez,3
93133,Scott Sanchez,8
93134,Lauren Hill,5
93135,Ronald Martin,10
93136,Timothy Gonzalez,7
93137,Tyler Davis,5
93138,Linda Rodriguez,5
93139,Virginia Sutton,2
93140,Jared Chapman,6
93141,Melissa Patel,6
93142,Aaron Williams,10
93143,Stephen Navarro,4
93144,Susan Daniel,9
93145,Arthur Nelson,10
93146,Mr. David Leon,6
93147,Jessica Kelly,10
93148,Randy Thomas,11
93149,Paige Jones,9
93150,Angela Stevenson,6
93151,Jose Wilson,10
93152,Andrew Frazier,7
93153,Leonard Cruz,10
93154,Mark Morrow,7
93155,Edward Thomas,7
93156,Victoria Gray,2
93157,Stephen Phillips,3
93158,Mckenzie Bailey,9
93159,Donna Carter,6
93160,Joshua Griffin,6
93161,Kathleen Cunningham,8
93162,Colin Kidd,3
93163,Jackie Robbins,10
93164,Brian Ray,12
93165,Rachel Garcia,4
93166,Jermaine Cunningham,9
93167,Mathew Marshall,5
93168,Kenneth Young,12
93169,Brian Johnson,6
93170,Melissa Rowland,12
93171,Brenda Cross,4
93172,Heather Sandoval,2
93173,Terrence Pearson,12
93174,Julie Trevino,11
93175,Luis Woods,3
93176,Meghan Daniel,9
93177,Bradley Johnson,9
93178,Victor Horton,7
93179,Emily Salas,11
93180,Deborah Wagner,4
93181,Micheal Rodriguez,6
93182,Emily Thomas,12
93183,Sarah Warner,7
93184,Daniel King,7
93185,Ronald Wilson,7
93186,Mackenzie Sutton,12
93187,Daniel Walters,8
93188,Judy Peck,2
93189,Tim Barton,5
93190,Ryan Lynch,11
93191,Lisa Davis,8
93192,Randall Walker,3
93193,Robert Diaz,6
93194,Jesse Durham,6
93195,Kristen Ross,8
93196,Amber Joseph,9
93197,Dr. Megan Young DDS,5
93198,Kelly Becker,7
93199,Robert Clay,2
93200,Beth Tate,8
93201,Anthony Horn,6
93202,Tonya Johnson,5
93203,Barbara Ross,5
93204,Dwayne Summers,11
93205,Heather Griffith,5
93206,Laura Moore,7
93207,Tamara Kim,2
93208,Victor Peterson,6
93209,Russell Lee,8
93210,David Jordan,10
93211,Mr. Thomas Anderson,10
93212,Michael Wood,7
93213,Tammy Gonzales,11
93214,Robert Herman,2
93215,Nancy Adams,2
93216,Miranda Turner,10
93217,Jeremy Underwood,4
93218,Elizabeth Brown,8
93219,Elizabeth Eaton,8
93220,Destiny Davenport,9
93221,Lisa Glenn,12
93222,Stuart Lynch,8
93223,Joanne Beltran,6
93224,Katherine Moreno,10
93225,Cathy Vazquez,2
93226,Matthew Alvarez,3
93227,Ernest Willis,11
93228,Alexander Thomas,2
93229,Curtis Edwards,8
93230,Jeremy Bean,10
93231,Barry Mason,5
93232,Holly Cox,5
93233,Jonathan Bryant,9
93234,Ms. Kimberly Johnson,2
93235,Mr. Benjamin Yoder,11
93236,Donna Vargas,12
93237,Dillon Graham,8
93238,Kevin Miller,6
93239,Grace Dennis,4
93240,Mary Walton,7
93241,Natalie Hancock,9
93242,Nicholas Anderson,10
93243,Taylor Reed,4
93244,Ethan Shaffer,9
93245,Matthew Schneider,11
93246,Theresa Wright,6
93247,Jesse Gilbert,5
93248,John Mccormick,8
93249,Vincent Fuller,10
93250,Mark Serrano,12
93251,Cynthia Greer,6
93252,Melissa Ruiz,3
93253,Tracy Dean,9
93254,Tanya Jones,10
93255,Nichole Bryan,9
93256,Christina Sanchez,11
93257,Brenda Smith,4
93258,Sarah Jones,2
93259,Debra Jordan,9
93260,Cindy Wilson,5
93261,Sharon Harris,12
93262,Benjamin Johnson,8
93263,Roberto Oneill,8
93264,Ana Griffin,8
93265,Aaron Smith,11
93266,Brady Burns,3
93267,Cody Sanchez,11
93268,Kayla White,2
93269,Cassidy Huynh,10
93270,William Cortez,7
93271,Alexander Robinson,4
93272,Eric Velez,4
93273,Lindsey Bennett,2
93274,Daniel Knapp,12
93275,Tyler Craig,11
93276,Elizabeth Chandler,10
93277,Christian Garcia,6
93278,Terry Daniel,9
93279,Tara Ryan,9
93280,Jenna Flowers,5
93281,Breanna Jones,2
93282,Patricia Hardy,5
93283,Jerry Lee,6
93284,Tyrone Morris,4
93285,Regina Ortiz,8
93286,Brenda Mcdaniel,6
93287,Charles Johns,5
93288,Brandon Clark,3
93289,Sara Baker,10
93290,Joseph Flynn,5
93291,Donna Gibson,7
93292,Robin Smith,12
93293,Rhonda Burns,11
93294,Brittany Oneal,2
93295,Brenda Mcdaniel,12
93296,Shannon Perry,8
93297,Lindsay Garcia,6
93298,Mr. Steven Huerta,5
93299,Stacey Kemp,7
93300,Sarah Shelton,9
93301,Cody White,12
93302,Jennifer Wong,4
93303,Christopher Nelson,4
93304,Richard James,3
93305,Elizabeth Washington,9
93306,Stephanie Miller,11
93307,Kari Charles,9
93308,Christine Burns,12
93309,Carly Smith,7
93310,Ralph Perez,4
93311,Stephanie Sutton,6
93312,Frank Sanchez,10
93313,Victoria Hale,7
93314,Dana Walter,2
93315,Bryan Hughes,8
93316,Breanna Schmidt,8
93317,Troy Leach,12
93318,Robin Simmons,11
93319,Jesse Finley,12
93320,Michelle Heath,10
93321,William Nunez,4
93322,Richard House,6
93323,Greg Jones,3
93324,Aaron Walsh,4
93325,Jennifer Torres,12
93326,Tonya Palmer,10
93327,Jeremy Baker,5
93328,Mark Harris,7
93329,John Martin,7
93330,Michael Freeman,7
93331,Robert Jones,12
93332,Joshua Santos,8
93333,Robert Davis,9
93334,Austin Obrien,10
93335,Michael Long,3
93336,Steven Gilbert,9
93337,Christina Merritt,8
93338,Margaret Turner,11
93339,Lisa Moore,2
93340,Isaiah Leblanc,10
93341,Christopher Simon,7
93342,Margaret Hays,3
93343,Kenneth Garcia,12
93344,Chase Tran,10
93345,Jessica Davis,7
93346,Nicholas Middleton,8
93347,Lisa Baker,8
93348,Susan Gray,6
93349,Stephanie Martin,12
93350,Steven Thompson,10
93351,James Graham,12
93352,Tamara Mccormick,4
93353,Russell West,7
93354,Emily Hunt,8
93355,Sandra Armstrong,3
93356,Kim Booth,7
93357,Curtis Hall,9
93358,Jeremy Burke,4
93359,Tyler Nguyen Jr.,2
93360,Robert Carter,12
93361,Cassandra Rodriguez,4
93362,Jessica Pierce,8
93363,Veronica Bullock,3
93364,Lisa Reed,8
93365,Michael Swanson,10
93366,Jennifer Thompson,8
93367,Jessica Buckley,7
93368,Michele Patterson,12
93369,Johnny Brown,7
93370,Nicole Holland,5
93371,Andrew Larsen,11
93372,Jeremy Crane,4
93373,Andrew Gonzalez,11
93374,Randall Quinn,3
93375,Megan Macias,10
93376,Michael Johnson,11
93377,Mark Robinson,6
93378,Heather Sanders,5
93379,Mrs. Jill Johnson,9
93380,Amber White,10
93381,Amanda Mason,10
93382,Kevin Petersen,4
93383,Jackson Perry,2
93384,Mr. David Hubbard,5
93385,Eric Sandoval,9
93386,Natalie Hodge,9
93387,Sara Ferrell,3
93388,Cristina Solis,12
93389,Timothy Schmidt,6
93390,Katherine Rodriguez,7
93391,James Kelly,8
93392,Melanie Raymond,8
93393,David Dawson,3
93394,Savannah Anderson,8
93395,Manuel Ward,3
93396,Thomas Davis,2
93397,Courtney Brown,4
93398,Heather Moore,12
93399,Kimberly Snyder,5
93400,William Williams,10
93401,Justin Ali,11
93402,Kimberly Freeman,10
93403,Jonathan Bowen,9
93404,Michael Lopez,12
93405,Jose Anderson,12
93406,Frank Calderon,6
93407,William Franklin,10
93408,William Shaffer,7
93409,Joseph Murray,4
93410,Valerie Mendez,5
93411,Lauren Lara,4
93412,Joanna Atkinson DVM,11
93413,Isaac Collier DDS,3
93414,Greg Jackson,10
93415,Sarah Campbell,8
93416,Samantha Mendez,4
93417,Tracy Moran,4
93418,Jason Myers,9
93419,Valerie Dominguez,9
93420,Mr. Bradley Wilson,5
93421,Scott Gonzalez,3
93422,Megan Horton,5
93423,Diana Turner,4
93424,Jeffrey Jones,3
93425,Ariana Jennings,3
93426,Jasmine Bailey,4
93427,Heather Parks,8
93428,Robert Gilbert,10
93429,Kayla Warren,12
93430,Ryan Norman,12
93431,Julie Rowe,6
93432,Justin Maynard,12
93433,Dr. Johnny Mercado PhD,6
93434,Mrs. Lisa Mcdonald,12
93435,Ryan Robinson,8
93436,Kathleen Price,9
93437,Leon Coleman,10
93438,Jennifer White,11
93439,Jeremy Singleton,7
93440,Sharon Carpenter,8
93441,Cynthia Reyes,4
93442,Nathan Lawson,6
93443,Melissa Schmidt,7
93444,Brandon Haley,3
93445,Andrew Shepard,3
93446,Rebecca Wallace,7
93447,Amy Potts,8
93448,Kimberly Lindsey,12
93449,Thomas Harris,12
93450,Charles Moore,8
93451,Ashley Branch,9
93452,Michael Cantu,10
93453,Brandon Love,7
93454,Glenda Jackson,8
93455,Angela Gomez,5
93456,Melissa Miller,6
93457,Anthony Donaldson,12
93458,Pamela Douglas,12
93459,Amanda Cannon,3
93460,Mark Hernandez,2
93461,Renee Gonzalez,8
93462,Andrew Garcia,12
93463,Evan Zimmerman,7
93464,Wendy Davis,3
93465,Kenneth Torres,8
93466,Kimberly Edwards,4
93467,David Clayton,12
93468,Justin Vaughn,8
93469,Jessica Webb,5
93470,Aaron Perkins,9
93471,George Kennedy,11
93472,Scott Goodwin,3
93473,Crystal Jordan,6
93474,Ryan Galvan,12
93475,Rodney Campos,2
93476,Sara Williams,4
93477,Christina Smith,3
93478,Aaron Lang,8
93479,Jack Wilson,7
93480,Holly Serrano,4
93481,Dawn Wilson,10
93482,Michael Cohen,2
93483,Kenneth Rowland,5
93484,Brian Arias,8
93485,Jacob Phillips,5
93486,Jordan Nelson,3
93487,Ricky Payne,3
93488,James Gomez,2
93489,Tiffany Ruiz,8
93490,Tamara Leonard,12
93491,Alice Warren,5
93492,Monique Figueroa,9
93493,Angela Wolf,11
93494,Gina Barron,4
93495,Carla Oneill,5
93496,Megan Pierce,4
93497,Andrew Davis,6
93498,Anna Shelton,9
93499,Denise Nunez,9
93500,Jessica Glass,8
93501,Kelsey Flores,12
93502,Heather Johnson,11
93503,Daniel Lopez,6
93504,Lauren Rose,3
93505,Jason West,8
93506,Lindsey Smith,9
93507,Jennifer Steele,11
93508,Carrie Harris,2
93509,Gary Boyd,5
93510,Robin Crosby,8
93511,Brandon Gardner,3
93512,Beth Jackson,7
93513,Dawn Chavez,12
93514,Mackenzie Hampton,11
93515,Marcus Morrow,4
93516,Sydney Collins,6
93517,Lauren Mccormick,11
93518,Christopher Poole,4
93519,Diane Ross,3
93520,Kristin Le,11
93521,Christopher Case,11
93522,Sergio Lara,11
93523,Katelyn Villegas,4
93524,Nancy Fitzgerald,7
93525,Russell Davis,12
93526,Chelsea Patrick,10
93527,Jessica Cherry,8
93528,Tamara Gibbs,5
93529,Steven Peterson,2
93530,David Miller,8
93531,Pamela Harding,7
93532,Abigail Perry,6
93533,Catherine Brown,8
93534,Marcia Robertson,7
93535,John Macias,11
93536,Paula Dean,9
93537,Nathan Vincent,5
93538,Jonathan Rivas,4
93539,David Craig,12
93540,Tonya Baker,6
93541,Brian Evans,6
93542,Lawrence Johnson,11
93543,Katherine Garcia,2
93544,Jonathan Hamilton,4
93545,Makayla Zimmerman,8
93546,Donna Nelson,10
93547,Frank Nelson,2
93548,Ronald Green,8
93549,Christian Walker,12
93550,Robert Perry,11
93551,Joshua Chen,9
93552,Kelly Mueller,10
93553,Kayla Elliott,10
93554,Shannon Ayers,11
93555,Daniel Rios,5
93556,Todd Frazier,8
93557,Adam Dillon,10
93558,Ashley Bailey,9
93559,Robert Wheeler,12
93560,Johnathan Leonard,4
93561,Tina Watts,8
93562,James Rivers,12
93563,Wanda Henderson,12
93564,Lisa Murray,4
93565,Todd Baldwin,5
93566,Sean Edwards,6
93567,Allison Leblanc,3
93568,Jessica Potter,11
93569,Joan Johnson DDS,9
93570,Michelle Smith,5
93571,Karla Rodriguez,7
93572,Emma Alvarez,12
93573,Joseph Ruiz,5
93574,Lisa Mckee,9
93575,Seth Gross,3
93576,Mark Santos,12
93577,Lisa Johnson,12
93578,Briana Fowler,10
93579,David Hunter,2
93580,Richard Miller,2
93581,Anthony Miller,8
93582,Zachary Boyd,12
93583,Rebecca Clark,3
93584,Lauren Davis,4
93585,Jeffrey Ward,8
93586,Marie Hall,6
93587,Jeffrey King,5
93588,Ann Davenport,10
93589,Kimberly Rasmussen,2
93590,Joseph Barber,10
93591,Jenna Mendoza,3
93592,Daniel Clark,10
93593,Todd Weiss,8
93594,Angela Sampson,7
93595,Beverly Mueller,7
93596,Jesus Flynn,6
93597,Allison Smith,4
93598,Mitchell Salazar,2
93599,Christopher Miller,9
93600,David Nguyen,3
93601,Daniel Jenkins,8
93602,Edwin Jackson,4
93603,Brittany Carroll,5
93604,Melissa Mendez,10
93605,Brent Rosales,12
93606,Brandi Franklin DDS,3
93607,Gloria Scott,11
93608,Joseph Green,10
93609,Taylor Dyer,9
93610,Erin Reese,12
93611,Becky Williams,7
93612,Andrea Anderson,4
93613,Jamie Ward,5
93614,Jasmine Carter,10
93615,Chelsea Vasquez,12
93616,Dana Bennett,4
93617,Jamie Garcia,12
93618,Brittany Nelson,3
93619,Teresa Benitez,11
93620,Jill Bird,9
93621,Matthew Pineda,2
93622,Charles Matthews,8
93623,Jill Dalton,8
93624,Vanessa Hughes,8
93625,James Thomas,3
93626,Bruce Ray,12
93627,Jeffrey Kent MD,3
93628,Jessica Miller,4
93629,Jennifer Paul,12
93630,Luke Bullock,11
93631,Maria Weber,2
93632,Stephanie Young,11
93633,Christopher Banks,11
93634,Brenda Thomas,9
93635,Tiffany Smith,7
93636,James Johnson,8
93637,Joseph Martinez,11
93638,Lynn Mosley,8
93639,Joseph Logan,7
93640,Julia Dunn,6
93641,Nicholas Miles,2
93642,Mrs. Tiffany Johnson MD,10
93643,Kathleen Hobbs,9
93644,Victor Levy,5
93645,Brandon Gonzalez,2
93646,Austin Curry,8
93647,Rita Walsh,6
93648,Mariah Anderson,9
93649,Rachael Mccarthy,11
93650,Alexandra Barnett,8
93651,Marcus Meyers,3
93652,Dr. Kathryn Schmidt,8
93653,Amy Brooks,12
93654,William Norton,8
93655,Traci Mueller,10
93656,Amanda Edwards,11
93657,Devin Gomez,11
93658,Eddie Riley,3
93659,Jennifer Riggs,2
93660,Linda Weiss,12
93661,Blake Mccall,7
93662,Robert Reed,6
93663,Dawn Deleon,8
93664,Kristin Love,4
93665,Heather Christian,5
93666,David Rose,8
93667,Antonio Johnston,7
93668,Jason Richardson,7
93669,Angela Marsh,7
93670,Shannon Carrillo,5
93671,Heather Thomas,3
93672,Cassandra Chandler,10
93673,Raymond Jones,12
93674,Jocelyn Turner,11
93675,Patrick Blevins,4
93676,Cynthia Koch,8
93677,Richard Bennett,10
93678,Lee Jones,5
93679,Michael Campos,6
93680,Wanda Miller,2
93681,Timothy Barr,6
93682,Philip Davenport,6
93683,Nicole Sanchez,10
93684,Emily Esparza,11
93685,Steven Austin,9
93686,Charles Wood,9
93687,Kevin Tran Jr.,10
93688,Brittany Martin,7
93689,Linda Jackson,9
93690,Andrew Browning,8
93691,Jade Miller,6
93692,Marcia Cantrell,10
93693,Michael Dunn,9
93694,Miranda Guzman,12
93695,Rick Chapman,8
93696,Heidi Spence,10
93697,Danielle Hall,7
93698,Angela Smith,2
93699,Gregory Davis,11
93700,Shelby Reid,2
93701,Philip Gonzalez,3
93702,Scott Wise,8
93703,Brian Shannon,12
93704,Jorge Curtis,7
93705,Shannon Carter,12
93706,Alexander Campbell,2
93707,Brian Frey,6
93708,Jennifer Walter,2
93709,Seth Holt,2
93710,Tim Cruz,10
93711,Steven Molina,10
93712,Maria Dickson,4
93713,Hannah Thompson,8
93714,Matthew Price,12
93715,Nathaniel Sanders,10
93716,Stephanie Bruce,12
93717,Kari Brown,6
93718,David Stevens MD,9
93719,Mark Perez,8
93720,Carrie Rasmussen,10
93721,John Hancock,7
93722,Morgan Roberts,11
93723,Carolyn Myers,10
93724,Henry Henderson,6
93725,Daniel Williams,5
93726,Jesse Bates,9
93727,Terry Carter,8
93728,Alicia Peterson,9
93729,Cody Guerrero,8
93730,Pam Jones,11
93731,James Ramirez,6
93732,William Anderson,9
93733,Bryan Duran,10
93734,Brandon Young,4
93735,Christine Henderson,5
93736,Dana Houston,8
93737,Monica Carroll,9
93738,Paula Ewing,4
93739,Julie Barnes,6
93740,Rebecca Pearson,8
93741,Terry Jones,12
93742,John Bradley,8
93743,Ruth Robertson,6
93744,Walter Jones,12
93745,Jimmy Mills,5
93746,Melissa Bonilla,8
93747,Scott Lane,7
93748,Mark Lee,3
93749,Andrew Bell,7
93750,Jonathan Vargas,12
93751,Jessica Lane,11
93752,Robert Davis,10
93753,Kevin West,7
93754,James Stone,6
93755,William Martin,12
93756,Laura Gordon,5
93757,Albert Diaz,2
93758,Sara Byrd,10
93759,Patrick Jackson,11
93760,Michael Brown,6
93761,Ellen Taylor,6
93762,Martin Finley,6
93763,Anne Collins,4
93764,Melanie Harrison,11
93765,Steven Lee,7
93766,Sandra Wright,8
93767,Veronica Roberts,2
93768,Joseph Martin,2
93769,Ryan Hall,10
93770,James Montgomery,10
93771,Kathleen Ford,3
93772,Lauren Johnson,4
93773,Melissa Huang,2
93774,Jeremy Olson,11
93775,Anthony Small,10
93776,Sandra Moore,7
93777,Johnny Case,3
93778,Ronald Bell,6
93779,Glen Johnson,12
93780,Tyler Aguirre,3
93781,Kristen Johnson,3
93782,Lindsey Perez,5
93783,Anne Curry,9
93784,Nicole King,2
93785,Cheryl Hawkins,5
93786,Adam Walsh,8
93787,Teresa Jacobson,2
93788,Joan Berg,6
93789,Sergio Bartlett,12
93790,Jessica Rodriguez,4
93791,Savannah Maxwell,4
93792,Anthony Beck,12
93793,Kathleen Fuller,8
93794,Craig Foster,3
93795,Bryan Martinez,12
93796,James Young,4
93797,Bruce Wright,6
93798,Jeffrey Davis,10
93799,Brett Thomas,7
93800,Mr. Mark Anderson DVM,5
93801,Audrey Sheppard,6
93802,Tony Perry,12
93803,Wayne Howell,2
93804,Dennis Stevens,9
93805,Brandi Mack,5
93806,Patricia Garcia,10
93807,Tracy Rodriguez,3
93808,Chloe Bowman,9
93809,Isabella Maxwell,7
93810,Shelley Richard,4
93811,Paula Richmond,8
93812,Susan Green,12
93813,Thomas Harvey,5
93814,Tyler Nunez MD,6
93815,Shannon Weiss,6
93816,Scott Johnson,9
93817,Ms. Jennifer Stein,2
93818,Paige Tyler,6
93819,Billy Liu,7
93820,Bruce Simmons,4
93821,Leah Fernandez,8
93822,Charles Obrien,5
93823,Steven Olson,8
93824,Michael Craig,3
93825,David Smith,3
93826,James Smith,10
93827,Gerald Pham,8
93828,Dr. Benjamin Rosales,5
93829,Andrea Anderson,6
93830,Claudia Clark,8
93831,Christopher Cooper,3
93832,Darren Wilson,6
93833,Nancy Nguyen,8
93834,Diane Bentley,4
93835,Lisa Davis,7
93836,Sarah Moore,4
93837,Belinda Brown,10
93838,Timothy Lamb,10
93839,Kristina Arnold,3
93840,Melissa Cooper,12
93841,Kevin Gentry,11
93842,Virginia Gray,10
93843,Randy Hunter DVM,11
93844,Tammy Cordova,9
93845,Michael Smith,10
93846,Daniel Johnson MD,4
93847,Kim Griffin,10
93848,Patricia Rubio,9
93849,Gordon Brown,5
93850,David Brown,9
93851,Christina Richards,7
93852,Diane Gomez,11
93853,Thomas Johnson,12
93854,Jared Thomas,11
93855,Audrey Buck,5
93856,Caleb Johnson,5
93857,Dean Johnson,4
93858,Jacob Cook,10
93859,Taylor Carrillo,12
93860,Kyle Montoya,11
93861,Andrea Richardson,6
93862,Taylor Rogers,3
93863,Roberto Pena,6
93864,Teresa Kim,10
93865,Christopher Moon,6
93866,Brandon Cook,8
93867,Jeremy Frost,12
93868,Paul Jackson,5
93869,John Hudson,3
93870,Bryan Abbott,8
93871,Laura Cooper,11
93872,Tammy Wright,7
93873,Andres Maddox,10
93874,Kenneth Ramos,2
93875,Jamie Contreras,7
93876,Larry Ruiz,6
93877,Jamie Murphy,9
93878,David Holmes,4
93879,Thomas Woodard,8
93880,Scott Brooks,8
93881,Jessica Bauer,4
93882,Teresa Kelly,7
93883,Christopher Chapman,8
93884,Steven Combs,12
93885,Kelly Kelly,5
93886,Katie Cain,6
93887,Allison Adams,6
93888,Devin Zimmerman,9
93889,Heather Charles,5
93890,Kelsey Williams,2
93891,Gregory Perez,8
93892,Teresa White,9
93893,Joseph Baker,9
93894,Melissa Perez,5
93895,Tammy Baker,11
93896,Cynthia Haynes,6
93897,Jeremiah Johnston,4
93898,Dr. Deanna Austin,10
93899,Angela Sandoval,12
93900,Kristina Higgins,4
93901,Anthony Diaz,5
93902,Paul Wilson,9
93903,Jasmine Gillespie,11
93904,Amy Baird,12
93905,Samuel Phillips,7
93906,Alexis Garner,6
93907,Joseph Welch,3
93908,John Jones,3
93909,Jaime Smith,4
93910,Daniel Dawson,2
93911,Michael Brown,6
93912,Julie Jackson,11
93913,Scott Todd,2
93914,Brandon Hernandez,6
93915,Tamara Stewart,3
93916,David Nguyen,10
93917,Kathy Rodriguez,11
93918,Shannon Washington DVM,9
93919,Daniel Davis,10
93920,Brittany Strong,8
93921,Amber Brown,10
93922,Darrell Graham,11
93923,Matthew Johnson,2
93924,James Mcbride,9
93925,Michael Brown,9
93926,Vickie Conner,6
93927,Kirk Price,12
93928,Phillip Roberts MD,12
93929,Lisa Holder,3
93930,Jill Forbes,7
93931,Keith Bell,10
93932,Randall Acosta,5
93933,Corey Clark,2
93934,Stephanie Austin,10
93935,Kevin Taylor,4
93936,Luis Donovan,3
93937,Brian Wright,11
93938,Melissa Weiss,11
93939,Mr. Timothy Ruiz,12
93940,Martha Robinson,9
93941,Travis Perkins,10
93942,Nicole Scott,12
93943,George Mathis,2
93944,Hailey Martin,12
93945,Raymond Ashley,9
93946,Monica Lopez,2
93947,Jeffrey Clark,6
93948,Timothy Williams,2
93949,Matthew Perry,9
93950,Jane Copeland,10
93951,Allison Freeman,11
93952,Amy Watson,5
93953,Jordan Roberts,10
93954,Jared Acosta,9
93955,Rebecca Henry,10
93956,Laura Anderson,11
93957,Shawn Hughes,7
93958,Stephanie Anderson,11
93959,Brian Sanders,7
93960,Lacey Gonzalez,11
93961,Joel Kelley,6
93962,Jason Goodwin,7
93963,Gina Adams,4
93964,David Carter,11
93965,Sharon Lopez,3
93966,Dalton Johnson,7
93967,Lori Williams,3
93968,Mitchell Mills,5
93969,Erin Hebert,2
93970,Keith Chambers,2
93971,Evan Bailey,10
93972,Patricia Wells,8
93973,Jordan Jackson,10
93974,Michelle Wallace,9
93975,Willie Carey,12
93976,Christina Petersen,6
93977,Alexandra Shea DDS,3
93978,Bianca Torres,4
93979,Bryan Cox,8
93980,Patricia Murphy,3
93981,Colin Patel,2
93982,Kevin Blackburn,4
93983,Carrie Thompson,3
93984,David Smith,12
93985,Ronald Hayes,3
93986,Bobby Petersen,6
93987,Bruce Dennis,4
93988,Jennifer Erickson,3
93989,Carlos Vega,6
93990,Christopher Morgan,12
93991,Reginald Jackson,4
93992,Robert Prince,5
93993,Breanna Huffman,7
93994,Teresa Clark,6
93995,Matthew Cooke,9
93996,Lisa Ross,8
93997,Steven Roach,8
93998,Meghan Burton,4
93999,Victoria Lewis,8
94000,Pamela Wright,8
94001,Jill Hawkins,11
94002,Phillip Smith,11
94003,Michele Smith,4
94004,Aaron Armstrong,8
94005,Lisa Phelps,8
94006,Tina Kaiser,9
94007,Katherine Woods,8
94008,Charles Richardson,11
94009,David Roberts,9
94010,Mary Wood,9
94011,Maxwell Wright,11
94012,Timothy Wagner Jr.,4
94013,Katrina Williams,4
94014,Amy Small,9
94015,Patrick Dennis,12
94016,Joseph Nguyen,9
94017,Monica Dougherty,12
94018,Michael Williams,2
94019,Andrew Lopez,11
94020,Caitlyn Rogers,11
94021,Scott Garcia,3
94022,Todd Mayo,6
94023,Brandon Fitzgerald,7
94024,Lori Wright,8
94025,Cheryl Franklin,12
94026,Andrea Maxwell,8
94027,Aaron Anderson,12
94028,Daniel Lee,11
94029,Joshua Farley,5
94030,Kimberly Smith,3
94031,Monica Burton,2
94032,Daniel Joseph,9
94033,Benjamin Park,8
94034,Zachary Mcfarland,3
94035,Thomas Dixon,7
94036,Kara Bell,10
94037,James Campbell,9
94038,Christopher Garcia,7
94039,Brian Gonzalez,12
94040,Madeline Tran,12
94041,John Chavez,9
94042,Dana Alvarez,3
94043,Roy Richardson,5
94044,Tina Maldonado,8
94045,Steven Torres,12
94046,Ricky Black,3
